고유번호,구분코드,구분명,측정일자,측정수위,통신상태,위치정보
11-0004,11,노원,2025-07-20 17:05,0.21,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 17:04,0.22,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 17:03,0.25,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 17:02,0.21,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 17:01,0.2,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 17:00,0.24,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:59,0.24,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:58,0.23,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:57,0.23,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:56,0.23,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:55,0.23,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:54,0.22,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:53,0.18,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:52,0.23,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:51,0.17,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0004,11,노원,2025-07-20 16:50,0.17,통신양호,서울특별시 노원구 동일로213길 21 당현초등학교 정문앞 삼거리
11-0005,11,노원,2025-07-20 17:22,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:21,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:20,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:19,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:18,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:17,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:16,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:15,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:14,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:13,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:12,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:11,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:10,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:09,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:08,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:07,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:06,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:05,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:04,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:03,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:02,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:01,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 17:00,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:59,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:58,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:57,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:56,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:55,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:54,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:53,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:52,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:51,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0005,11,노원,2025-07-20 16:50,0.06,통신양호,서울특별시 노원구 동일로213길 77 상계주동1단지 122동 출입구 앞
11-0006,11,노원,2025-07-20 17:22,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:21,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:20,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:19,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:18,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:17,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:16,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:15,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:14,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:13,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:12,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:11,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:10,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:09,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:08,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:07,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:06,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:05,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:04,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:03,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:02,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:01,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 17:00,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:59,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:58,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:57,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:56,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:55,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:54,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:53,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:52,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:51,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0006,11,노원,2025-07-20 16:50,0.06,통신양호,서울특별시 노원구 동일로237마길 51 송이월드 아파트 좌측 도로 중앙
11-0007,11,노원,2025-07-20 17:22,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:21,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:20,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:19,0.37,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:18,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:17,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:16,0.37,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:15,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:14,0.37,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:13,0.37,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:12,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:11,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:10,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:09,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:08,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:07,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:06,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:05,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:04,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:03,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:02,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:01,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 17:00,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:59,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:58,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:57,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:56,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:55,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:54,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:53,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:52,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:51,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0007,11,노원,2025-07-20 16:50,0.36,통신양호,서울특별시 노원구 동일로239길 41-8 굿모닝빌라 미소홈타운 도로 중앙
11-0008,11,노원,2025-07-20 17:22,0.2,통신양호,서울특별시 노원구 동일로237길 41 상계현대1차A 102동 좌측 골목 입구
11-0008,11,노원,2025-07-20 17:21,0.2,통신양호,서울특별시 노원구 동일로237길 41 상계현대1차A 102동 좌측 골목 입구
